,plant_id,YEAR,uptime
5173,57463,2016,3005.45
3682,56979,2019,3005.679198
4860,57342,2013,3005.74
4780,57315,2013,3005.84127
7471,58979,2021,3006.020025
8879,62562,2021,3006.676677
2906,56783,2013,3006.694011
1444,56320,2015,3007.483333
3432,56924,2019,3007.94
813,55968,2013,3008.033333
6682,58127,2013,3008.085
3717,56984,2014,3008.563452
6457,58026,2019,3008.75
7563,59066,2018,3008.807018
3379,56913,2016,3008.94
5242,57501,2015,3009.040324
2501,56638,2014,3009.230317
1744,56414,2016,3010
1125,56174,2016,3010.803922
1914,56449,2017,3010.9
1877,56443,2020,3011.047619
9024,63941,2021,3011.944444
7232,58768,2021,3012.160494
5869,57800,2020,3012.371429
3815,57038,2015,3012.515723
6687,58127,2018,3012.71
8859,62442,2019,3013
6088,57875,2019,3013.162055
4185,57126,2018,3013.238095
3858,57045,2018,3013.88
6291,57980,2021,3014.310345
5238,57500,2021,3014.464883
7618,59147,2020,3015.152333
6631,58106,2020,3015.388471
8863,62445,2020,3015.774411
2986,56795,2013,3015.892857
1105,56172,2016,3016.022989
1846,56440,2019,3016.761905
3299,56876,2016,3016.895522
5689,57741,2019,3016.904762
4093,57111,2021,3017.05
5339,57553,2016,3017.5
1559,56361,2020,3017.547739
1743,56414,2015,3017.647059
8947,62944,2021,3018.289369
5579,57644,2019,3018.473
2862,56775,2015,3018.508333
7301,58836,2021,3018.918919
3300,56876,2017,3018.985075
4091,57111,2019,3019.5
8575,61343,2021,3019.622273
1330,56295,2021,3019.88
1808,56434,2021,3019.953052
6834,58351,2016,3019.966667
1072,56153,2013,3020
2076,56494,2019,3020.079523
2668,56673,2021,3020.468227
8407,60883,2017,3020.483221
3076,56818,2013,3020.707071
6764,58218,2019,3021.55
6441,58021,2013,3021.673913
5243,57501,2016,3021.822483
8683,61776,2020,3022.03806
7282,58830,2017,3022.558559
1827,56437,2020,3022.564103
5636,57700,2016,3023.017903
4947,57375,2020,3023.15
8969,63132,2021,3023.209366
660,55740,2020,3023.48
2181,56561,2014,3023.5
1828,56437,2021,3023.692308
7607,59118,2016,3023.951515
573,55574,2013,3024.210526
654,55740,2014,3024.66
7323,58883,2020,3024.7749
7063,58587,2020,3024.835494
5429,57609,2016,3024.93
6685,58127,2016,3025.115
4431,57210,2014,3025.155502
6363,57998,2015,3025.552367
8661,61735,2021,3026.021622
1821,56437,2014,3026.410256
3508,56946,2015,3026.719577
4433,57210,2016,3027.096255
2204,56563,2017,3027.152882
7969,59732,2016,3027.173333
4655,57286,2018,3027.628458
3687,56980,2014,3027.847619
2982,56794,2019,3028.929293
825,55980,2015,3029
624,55719,2014,3029.069069
6328,57987,2020,3029.319933
1048,56112,2019,3029.910714
3109,56826,2016,3030
5639,57700,2019,3030.370844
3278,56860,2015,3030.748299
4158,57121,2021,3031.2
5261,57516,2014,3032.4125
8053,59972,2021,3032.536858
4781,57315,2014,3032.674603
2021,56484,2014,3033.178495
7860,59490,2021,3033.2
7610,59118,2019,3033.272727
976,56092,2017,3033.45679
3408,56921,2015,3033.619048
2850,56774,2013,3033.781711
629,55719,2019,3033.904321
8673,61756,2019,3033.912176
1449,56320,2020,3034.2
8183,60259,2021,3034.275
8813,62142,2021,3034.68
1075,56153,2016,3035.333333
2436,56623,2019,3035.461768
5360,57570,2017,3035.777778
8622,61589,2020,3036
3702,56981,2019,3036.538153
8058,59974,2019,3037.236
2888,56779,2015,3037.846667
5336,57553,2013,3038.45
3280,56860,2017,3038.911565
6558,58088,2015,3039.269068
2920,56784,2017,3039.273632
4294,57171,2017,3039.794872
3931,57082,2019,3040.142857
6140,57890,2021,3040.3125
7614,59147,2016,3040.5
6261,57975,2021,3040.611111
6942,58444,2021,3041
5390,57590,2017,3041.804435
8571,61330,2020,3042.621212
2831,56771,2014,3043.416667
4161,57124,2014,3043.857143
4645,57285,2018,3045.32
3963,57090,2021,3045.777778
8973,63205,2021,3046.044118
3511,56946,2018,3046.666667
4654,57286,2017,3046.758893
3567,56960,2014,3046.938776
4291,57171,2014,3047.179487
7997,59776,2015,3047.647059
3382,56913,2019,3047.681452
5343,57553,2020,3047.75
3680,56979,2017,3047.919799
1165,56211,2016,3048.8
6791,58238,2017,3049
5476,57620,2021,3049.040404
1773,56424,2016,3049.059656
5651,57701,2021,3049.15601
4816,57325,2019,3050.28046
8394,60856,2019,3050.601227
893,56002,2014,3050.789474
3167,56838,2014,3050.8
1838,56439,2021,3051.037037
6109,57887,2020,3051.062271
3930,57082,2018,3051.571429
2350,56613,2013,3051.960199
2362,56614,2015,3052.070707
5023,57415,2016,3052.634483
5884,57802,2015,3053.438424
4444,57211,2017,3053.73494
8451,60987,2018,3053.796667
3191,56841,2018,3054.014493
7758,59320,2021,3054.775
5879,57801,2020,3054.780952
1735,56413,2016,3055.882353
2530,56645,2013,3056.19
6689,58127,2020,3056.37
5178,57463,2021,3056.445
7350,58887,2014,3056.6
4635,57284,2018,3056.985
6377,57999,2019,3057.2
8967,63114,2021,3057.657143
8086,60049,2020,3057.74156
5421,57595,2018,3058.858696
8304,60551,2020,3058.877778
2216,56573,2019,3059.1875
6529,58071,2015,3059.375
5978,57844,2019,3059.383838
7882,59547,2017,3059.4
5368,57578,2015,3059.444444
4967,57380,2020,3059.54386
4986,57386,2019,3059.644269
8195,60314,2016,3059.776536
1109,56172,2020,3059.885057
343,50690,2021,3060.875576
466,55125,2016,3060.88
1223,56251,2014,3061.549858
7345,58886,2018,3061.953125
5594,57649,2014,3062.231183
8873,62488,2021,3062.694431
5423,57595,2020,3062.916667
3179,56839,2016,3063.1
6561,58088,2018,3063.42161
1532,56359,2013,3063.88
3294,56874,2021,3064.133333
3734,56985,2021,3064.26936
2413,56621,2016,3064.994709
8267,60470,2021,3065.47619
2228,56575,2021,3065.75
617,55607,2017,3065.89372
8823,62220,2020,3066.098059
4644,57285,2017,3066.1
8293,60541,2018,3066.315789
1162,56211,2013,3066.4
2102,56506,2015,3066.475096
7347,58886,2020,3066.484375
3421,56923,2018,3066.686667
3577,56961,2014,3066.786885
4173,57125,2016,3066.888889
1682,56392,2013,3067.035573
1964,56460,2017,3067.186667
3070,56811,2017,3067.228758
6873,58395,2021,3067.544444
1891,56447,2014,3067.54717
7231,58768,2020,3067.962963
1123,56174,2014,3068.941176
6488,58044,2014,3069
4812,57325,2015,3069.062069
1053,56123,2014,3069.130435
3793,57032,2013,3069.145833
2672,56677,2015,3069.758267
6829,58324,2021,3070.364004
2011,56483,2014,3070.465
6868,58395,2016,3070.755556
3092,56819,2019,3071.42
2215,56573,2018,3071.791667
6686,58127,2017,3072.63
7336,58885,2017,3072.683946
3177,56839,2014,3073.1
8136,60132,2018,3073.15534
5185,57468,2018,3073.787879
5340,57553,2017,3073.95
7554,59063,2020,3074.343284
5478,57621,2016,3074.356061
4834,57327,2017,3074.65
1468,56335,2019,3074.953642
5614,57675,2014,3075.412234
2773,56755,2016,3076.35
2948,56791,2015,3076.377778
7511,59003,2015,3076.804124
6135,57890,2016,3076.979167
1840,56440,2013,3077.904762
7321,58883,2018,3078.167331
1047,56112,2018,3078.348214
7608,59118,2017,3079.2
6551,58080,2017,3080.435556
8468,61002,2018,3081.333333
2726,56750,2019,3081.96
7392,58904,2021,3082.325
7605,59084,2021,3082.872629
5391,57590,2018,3083.336694
6355,57996,2017,3083.833333
2904,56782,2021,3084.066667
3357,56905,2014,3084.22807
6778,58233,2014,3084.333333
7380,58902,2016,3084.372483
1143,56203,2014,3084.5
1878,56443,2021,3084.952381
5418,57595,2015,3085.036232
2976,56794,2013,3085.292929
2886,56779,2013,3085.32
3186,56841,2013,3085.486111
5638,57700,2018,3086.086957
524,55354,2014,3086.525424
5863,57800,2014,3086.552381
6220,57965,2020,3086.8
2335,56607,2018,3086.952381
2677,56677,2020,3087.1625
3398,56920,2015,3087.452632
8265,60470,2019,3087.539683
7147,58681,2021,3087.786667
4761,57302,2014,3088
6087,57875,2018,3088.023715
7269,58774,2021,3088.229814
6838,58351,2020,3088.341667
2203,56563,2016,3089.328321
2174,56560,2017,3089.573935
2970,56793,2017,3089.666667
3068,56811,2015,3089.673203
6969,58458,2021,3090
1663,56386,2014,3090.20202
3968,57091,2016,3090.309524
6371,57999,2013,3090.5
7862,59491,2018,3091.4
8951,63025,2021,3091.57438
6079,57874,2020,3091.864181
2520,56644,2013,3091.95
8674,61756,2020,3092.41018
4564,57261,2017,3092.5
3679,56979,2016,3092.701754
4637,57284,2020,3092.725
7875,59493,2021,3093.1
6777,58233,2013,3093.166667
1174,56212,2015,3093.377049
4817,57325,2020,3093.668966
6790,58238,2016,3093.7
6253,57975,2013,3094.064815
2851,56774,2014,3094.353982
3706,56983,2013,3094.961111
2093,56501,2016,3095.27933
4680,57290,2013,3095.484796
1855,56441,2018,3095.809524
2794,56764,2017,3096
2797,56764,2020,3096.15
3939,57083,2017,3096.434783
4181,57126,2014,3096.761905
2092,56501,2015,3097.007682
4862,57342,2015,3097.306667
5506,57631,2016,3097.333333
4177,57125,2020,3097.733333
8566,61303,2020,3098.162072
1152,56210,2013,3098.5
5384,57586,2021,3098.565854
2717,56702,2020,3098.782098
1956,56459,2019,3098.786667
1593,56372,2014,3099.093168
8564,61303,2018,3099.139515
3935,57083,2013,3099.217391
8170,60218,2020,3099.435
1851,56441,2014,3099.47619
5977,57844,2018,3099.484848
3067,56811,2014,3100.444444
6968,58458,2020,3100.625
2947,56791,2014,3101.222222
2201,56563,2014,3101.363409
3416,56923,2013,3101.506667
6287,57980,2017,3101.62069
8264,60470,2018,3101.656746
6408,58008,2020,3101.732719
2788,56763,2021,3101.870189
123,7771,2018,3102
5359,57570,2016,3102.444444
5371,57578,2018,3102.444444
6264,57976,2014,3102.575
5510,57631,2020,3102.666667
1212,56240,2013,3102.728027
3769,56994,2016,3102.915423
2533,56645,2016,3103.17
6204,57964,2014,3103.835616
3009,56797,2016,3103.883333
3279,56860,2016,3104.217687
8864,62445,2021,3104.225589
6442,58021,2014,3104.293478
3830,57039,2020,3104.318182
3699,56981,2016,3104.369478
4565,57261,2018,3104.376923
1504,56351,2015,3105.043771
5231,57500,2014,3105.06689
8931,62891,2021,3105.745098
2896,56782,2013,3105.833333
5358,57570,2015,3106
3097,56823,2014,3106.612319
4670,57289,2013,3106.638889
5305,57530,2018,3107.046534
2280,56592,2013,3108.26087
4818,57325,2021,3108.464368
7230,58768,2019,3108.518519
4630,57284,2013,3108.55
5617,57675,2017,3108.716755
6763,58218,2018,3110.05
4638,57284,2021,3110.15
968,56081,2019,3110.363392
1396,56303,2017,3111.206667
1696,56394,2017,3111.610306
5873,57801,2014,3111.685714
2565,56649,2018,3111.798419
6831,58351,2013,3112.058333
6919,58425,2016,3112.333333
1513,56355,2014,3112.653981
1327,56295,2018,3113.1
5120,57434,2013,3113.1
5186,57468,2019,3113.287879
1269,56271,2020,3113.666667
8487,61039,2021,3113.7
6214,57965,2014,3114
967,56081,2018,3114.024226
1894,56447,2017,3114.056604
3770,56994,2017,3114.089552
2523,56644,2016,3114.2
4643,57285,2016,3114.22
2364,56614,2017,3114.267677
5875,57801,2016,3114.27619
824,55980,2014,3114.5
3696,56981,2013,3114.879518
3940,57083,2018,3115.217391
8250,60366,2021,3115.284392
5578,57644,2018,3115.605
3960,57090,2018,3116.191919
6455,58026,2017,3116.25
6295,57981,2015,3116.386667
1092,56162,2013,3116.414141
1033,56111,2014,3116.53125
2900,56782,2017,3116.733333
1435,56311,2016,3116.762963
1222,56251,2013,3116.803419
5483,57621,2021,3116.856061
8577,61344,2021,3117.1
4293,57171,2016,3117.435897
6364,57998,2016,3117.482066
6508,58048,2014,3117.666667
7059,58587,2016,3117.886341
7060,58587,2017,3117.976072
6120,57888,2021,3118.249158
3189,56841,2016,3118.442029
3272,56859,2019,3118.52381
2670,56677,2013,3118.96
2781,56763,2014,3119.372075
8842,62291,2019,3120.560538
2104,56506,2017,3120.720307
6037,57862,2018,3120.87
3892,57050,2020,3121.555556
6932,58441,2020,3122.325581
2435,56623,2018,3122.373386
1770,56424,2013,3122.55814
6289,57980,2019,3123
6818,58322,2019,3123.646489
1115,56173,2016,3123.777778
2793,56764,2016,3123.9
7588,59076,2018,3124.5
5789,57761,2020,3124.577778
6049,57866,2020,3124.936061
4132,57118,2015,3125.6
7285,58830,2020,3125.993937
5808,57766,2019,3126.04798
2208,56563,2021,3126.080201
6857,58372,2021,3126.174298
1439,56311,2020,3126.740741
1155,56210,2016,3127
4592,57274,2015,3127.05
5728,57751,2018,3127.275
6625,58106,2014,3128.120301
4972,57385,2015,3128.633333
6366,57998,2018,3128.701578
2916,56784,2013,3128.781095
6205,57964,2015,3129.260274
1978,56466,2021,3129.418803
8570,61330,2019,3130.257576
875,55995,2016,3130.28169
2173,56560,2016,3130.463659
7261,58773,2021,3130.735
7335,58885,2016,3131.613712
5865,57800,2016,3131.72381
3965,57091,2013,3131.928571
1032,56111,2013,3132.31875
1734,56413,2015,3132.352941
5866,57800,2017,3132.590476
5479,57621,2017,3132.664141
6323,57987,2015,3133.728643
6483,58041,2019,3134.119767
4090,57111,2018,3134.15
5656,57721,2016,3134.472
4833,57327,2016,3135.26
4964,57380,2017,3135.473684
5233,57500,2016,3135.827759
5633,57700,2013,3136.12532
7907,59637,2016,3136.377187
1516,56355,2017,3136.549825
3203,56842,2020,3136.623489
2532,56645,2015,3136.85
3323,56879,2020,3137.022727
3927,57082,2015,3137.047619
863,55992,2014,3137.626168
1328,56295,2019,3137.68
6104,57887,2015,3138.095238
8405,60873,2020,3138.464286
7390,58904,2019,3138.6
3834,57040,2014,3138.606002
6032,57862,2013,3138.64
4985,57386,2018,3138.774704
1903,56448,2016,3138.952381
1043,56112,2014,3138.973214
7609,59118,2018,3139.351515
42,1172,2015,3139.375
576,55574,2016,3139.473684
1303,56291,2014,3139.496941
3386,56919,2013,3140.23569
705,55782,2015,3140.666667
7297,58836,2017,3140.945946
5419,57595,2016,3140.978261
1857,56441,2020,3141.142857
1570,56362,2021,3141.346667
8138,60132,2020,3141.572816
2741,56752,2014,3141.57377
2375,56617,2018,3141.946472
6244,57974,2014,3142.013333
3820,57038,2020,3142.432763
7195,58719,2021,3142.553476
6828,58324,2020,3142.649141
5036,57417,2019,3142.745098
7764,59321,2021,3143.52
7522,59005,2020,3144.253472
1073,56153,2014,3144.583333
4450,57212,2013,3144.687656
5885,57802,2016,3144.773399
3795,57032,2015,3144.875
8572,61330,2021,3145.515152
1310,56291,2021,3146.122366
6837,58351,2019,3146.858333
8281,60502,2020,3147.085987
3959,57090,2017,3147.373737
4970,57385,2013,3147.433333
5992,57852,2013,3147.625
7908,59637,2017,3148.243681
7062,58587,2019,3148.295115
120,7771,2015,3148.333333
3966,57091,2014,3148.547619
5473,57620,2018,3148.646465
6283,57980,2013,3149.275862
6833,58351,2015,3149.483333
4811,57325,2014,3149.949425
7776,59329,2017,3150
2959,56792,2016,3150.039683
7619,59147,2021,3150.7
5161,57459,2014,3151.612245
868,55992,2019,3152.486583
1907,56448,2020,3152.619048
6290,57980,2020,3152.689655
8890,62606,2021,3152.784615
2770,56755,2013,3152.85
8531,61155,2019,3153.2
1858,56441,2021,3153.809524
8279,60502,2018,3154.06051
8533,61155,2021,3154.72
3028,56804,2015,3154.853659
3869,57047,2019,3154.895522
7463,58966,2017,3155
6806,58321,2015,3155.446667
2191,56562,2014,3155.8
3127,56831,2014,3155.969697
1901,56448,2014,3156.142857
3377,56913,2014,3156.84
4178,57125,2021,3156.933333
7901,59629,2017,3157.001287
1515,56355,2016,3157.010516
8986,63389,2021,3157.097341
8636,61644,2021,3157.222222
5581,57644,2021,3157.615
6209,57964,2019,3158.155251
2336,56607,2019,3158.285714
8326,60594,2021,3158.451564
8180,60259,2018,3158.525
974,56092,2015,3159.185185
6452,58026,2014,3159.25
7667,59238,2015,3159.319527
6347,57995,2019,3159.592593
6365,57998,2017,3159.756098
8165,60217,2021,3160.19424
7391,58904,2020,3160.30275
7461,58966,2015,3160.5
5680,57732,2020,3160.588235
5241,57501,2014,3160.635278
1074,56153,2015,3160.666667
2637,56666,2020,3160.851064
1643,56380,2014,3161.35
6373,57999,2015,3161.766667
4653,57286,2016,3161.936759
7673,59238,2021,3162.278107
7043,58571,2018,3162.353823
3798,57032,2018,3162.958333
7935,59684,2017,3162.973333
8843,62291,2020,3163.206278
6389,58000,2021,3163.727455
4744,57299,2017,3164.513514
2902,56782,2019,3164.933333
6068,57873,2019,3165.417291
5170,57463,2013,3167.805
2949,56791,2016,3168.533333
4552,57260,2015,3168.633333
4962,57380,2015,3168.701754
2171,56560,2014,3168.859649
5124,57434,2017,3169
922,56012,2013,3169.300813
4828,57326,2021,3169.333333
1962,56460,2015,3169.626667
2047,56487,2020,3169.715686
7386,58904,2015,3169.75
5635,57700,2015,3169.782609
7591,59076,2021,3170.4
4892,57351,2015,3170.444444
5162,57459,2015,3170.55102
7329,58884,2018,3171.175299
836,55981,2016,3171.5
5475,57620,2020,3171.929293
7889,59621,2017,3172.492492
7055,58580,2021,3172.673797
7513,59003,2017,3172.680412
7753,59320,2016,3173.72
1255,56270,2016,3174.578947
5037,57417,2020,3174.754902
7268,58774,2020,3174.770186
5234,57500,2017,3174.983278
2210,56573,2013,3175.083333
8872,62488,2020,3175.087807
1044,56112,2015,3175.178571
8536,61212,2018,3175.405
5403,57593,2020,3175.469337
835,55981,2015,3176
3707,56983,2014,3176.483333
7429,58939,2015,3177.4
51,1998,2014,3177.5
3929,57082,2017,3177.714286
5035,57417,2018,3177.941176
5573,57644,2013,3177.945
7283,58830,2018,3178.174194
4155,57121,2018,3178.775
7331,58884,2020,3178.884462
3518,56947,2015,3179.148148
5876,57801,2017,3179.2
1089,56160,2020,3179.251969
4163,57124,2016,3179.333333
6530,58071,2016,3179.375
8567,61303,2021,3179.482038
5511,57631,2021,3180
4633,57284,2016,3180.445
3010,56797,2017,3180.593333
4133,57118,2016,3180.8
7300,58836,2020,3181.081081
4183,57126,2016,3181.095238
4150,57121,2013,3181.1
4988,57386,2021,3182.252964
2564,56649,2017,3182.29249
4167,57124,2020,3182.666667
1617,56377,2018,3182.762963
4814,57325,2017,3183.103448
1692,56394,2013,3183.615137
2678,56677,2021,3183.9375
5301,57530,2014,3184.064577
6139,57890,2020,3184.114583
8631,61638,2021,3184.332329
3273,56859,2020,3184.666667
1772,56424,2015,3184.863498
8836,62269,2019,3185.42
5615,57675,2015,3185.478723
5671,57725,2021,3186.780488
1526,56357,2017,3187.232323
4996,57387,2019,3187.564103
2953,56791,2020,3187.644444
6639,58111,2018,3188.123457
3319,56879,2016,3188.62
8169,60218,2019,3188.975
1845,56440,2018,3189.714286
6027,57858,2018,3189.915
6760,58218,2015,3190.65
4893,57351,2016,3192.222222
6067,57873,2018,3192.868566
1213,56240,2014,3193.059701
7877,59494,2018,3193.1
4887,57347,2020,3193.183594
6343,57995,2015,3193.310476
3836,57040,2016,3193.686869
5619,57675,2019,3193.929521
8404,60873,2019,3194.142857
8659,61735,2019,3194.77227
6780,58233,2016,3195
5240,57501,2013,3195.388601
6362,57998,2014,3195.394548
1966,56460,2019,3195.826667
4358,57188,2021,3195.855556
972,56092,2013,3195.950617
1437,56311,2018,3196.118519
4632,57284,2015,3196.205
7651,59222,2021,3196.923077
4878,57346,2021,3197.183241
3277,56860,2014,3197.210884
2751,56753,2014,3197.4
6090,57875,2021,3197.401186
6855,58372,2019,3197.407681
7847,59460,2021,3198.371237
8141,60143,2017,3199.013158
9006,63641,2021,3199.746535
8273,60486,2018,3199.8
8558,61269,2021,3199.96642
1512,56355,2013,3200.145218
6388,58000,2020,3200.200401
6040,57862,2021,3200.46
623,55719,2013,3200.660661
3859,57045,2019,3201
7324,58883,2021,3201.535857
1944,56457,2017,3202.22619
7878,59494,2019,3202.3
2097,56501,2020,3202.566341
4675,57289,2018,3203.305556
6301,57981,2021,3203.36
4092,57111,2020,3203.7
2524,56644,2017,3203.95
1904,56448,2017,3204.190476
3270,56859,2017,3204.190476
7983,59734,2016,3204.606667
7980,59733,2020,3205.086667
5673,57732,2013,3205.882353
5369,57578,2016,3205.888889
4831,57327,2014,3206.485
3411,56921,2018,3206.848485
3938,57083,2016,3207.043478
4830,57327,2013,3207.055
8984,63327,2021,3207.436573
3516,56947,2013,3207.62963
5172,57463,2015,3207.935
2090,56501,2013,3208.694134
8156,60210,2017,3209.107143
1503,56351,2014,3209.340067
8208,60326,2020,3209.42469
6683,58127,2014,3209.735
4447,57211,2020,3209.7751
3519,56947,2016,3209.925926
2261,56590,2014,3210
8263,60470,2017,3210.049603
2671,56677,2014,3210.933333
1961,56460,2014,3212.306667
8648,61673,2019,3212.994987
5232,57500,2015,3213.010033
2720,56750,2013,3213.04
7951,59712,2019,3213.053515
2281,56592,2014,3213.328063
5357,57570,2014,3214
6267,57976,2017,3214.35
4506,57251,2019,3214.380952
2190,56562,2013,3214.7
6880,58404,2020,3214.956522
6950,58456,2020,3215
3006,56797,2013,3215.42
869,55992,2020,3216.326774
3509,56946,2016,3216.825397
6251,57974,2021,3217.012422
5888,57802,2019,3218
2897,56782,2014,3218.066667
