Plant Id,"Reported
Prime Mover",YEAR,Month,Quantity,Elec_Quantity,MMBtuPer_Unit,Tot_MMBtu,Elec_MMBtu,Netgen,date
57031,WT,2021,January,0,0,0,122248,122248,13822.653,January 2021
57032,WT,2021,January,0,0,0,97443,97443,11017.948,January 2021
57033,WT,2021,January,0,0,0,100745,100745,11391.383,January 2021
57038,WT,2021,January,0,0,0,151272,151272,17104.504,January 2021
57039,WT,2021,January,0,0,0,104709,104709,11839.53,January 2021
57040,WT,2021,January,0,0,0,341017,341017,38559.103,January 2021
57044,WT,2021,January,0,0,0,225978,225978,25551.585,January 2021
57045,WT,2021,January,0,0,0,65873,65873,7448.372,January 2021
57047,WT,2021,January,0,0,0,297601,297601,33650,January 2021
57048,WT,2021,January,0,0,0,306170,306170,34619,January 2021
57049,WT,2021,January,0,0,0,249180,249180,28175,January 2021
57050,WT,2021,January,0,0,0,243794,243794,27566,January 2021
57078,WT,2021,January,0,0,0,35452,35452,4008.628,January 2021
57079,WT,2021,January,0,0,0,255795,255795,28923,January 2021
57080,WT,2021,January,0,0,0,33475,33475,3785,January 2021
57082,WT,2021,January,0,0,0,30883,30883,3492,January 2021
57083,WT,2021,January,0,0,0,87363,87363,9878.23,January 2021
57087,WT,2021,January,0,0,0,39029,39029,4413,January 2021
57090,WT,2021,January,0,0,0,294319,294319,33279,January 2021
57091,WT,2021,January,0,0,0,101821,101821,11513,January 2021
57093,WT,2021,January,0,0,0,14998,14998,1695.85,January 2021
57094,WT,2021,January,0,0,0,545206,545206,61647,January 2021
57095,WT,2021,January,0,0,0,189430,189430,21419,January 2021
57096,WT,2021,January,0,0,0,80029,80029,9048.932,January 2021
57097,WT,2021,January,0,0,0,287567,287567,32515.437,January 2021
57098,WT,2021,January,0,0,0,67365,67365,7617,January 2021
57106,WT,2021,January,0,0,0,1429,1429,161.562,January 2021
57107,WT,2021,January,0,0,0,106959,106959,12094,January 2021
57108,WT,2021,January,0,0,0,223789,223789,25304.01,January 2021
57109,WT,2021,January,0,0,0,331127,331127,37440.906,January 2021
57110,WT,2021,January,0,0,0,185481,185481,20972.485,January 2021
57111,WT,2021,January,0,0,0,230449,230449,26057.059,January 2021
57112,WT,2021,January,0,0,0,175926,175926,19892.129,January 2021
57113,WT,2021,January,0,0,0,391931,391931,44316.087,January 2021
57115,WT,2021,January,0,0,0,187240,187240,21171.391,January 2021
57116,WT,2021,January,0,0,0,255238,255238,28860,January 2021
57118,WT,2021,January,0,0,0,10772,10772,1217.978,January 2021
57120,WT,2021,January,0,0,0,142858,142858,16153.136,January 2021
57121,WT,2021,January,0,0,0,254301,254301,28754.066,January 2021
57124,WT,2021,January,0,0,0,56763,56763,6418.306,January 2021
57125,WT,2021,January,0,0,0,59541,59541,6732.311,January 2021
57126,WT,2021,January,0,0,0,49061,49061,5547.374,January 2021
57130,WT,2021,January,0,0,0,10088,10088,1140.697,January 2021
57131,WT,2021,January,0,0,0,84781,84781,9586.241,January 2021
57135,WT,2021,January,0,0,0,232121,232121,26246.103,January 2021
57136,WT,2021,January,0,0,0,25931,25931,2932,January 2021
57137,WT,2021,January,0,0,0,49402,49402,5585.943,January 2021
57139,WT,2021,January,0,0,0,119385,119385,13498.926,January 2021
57151,WT,2021,January,0,0,0,198636,198636,22460,January 2021
57152,WT,2021,January,0,0,0,142459,142459,16108,January 2021
57153,WT,2021,January,0,0,0,289191,289191,32699.1,January 2021
57156,WT,2021,January,0,0,0,177576,177576,20078.652,January 2021
57159,WT,2021,January,0,0,0,372081,372081,42071.611,January 2021
57171,WT,2021,January,0,0,0,40604,40604,4591.082,January 2021
57174,WT,2021,January,0,0,0,277659,277659,31395.187,January 2021
57176,WT,2021,January,0,0,0,4519,4519,511,January 2021
57177,WT,2021,January,0,0,0,134659,134659,15225.985,January 2021
57182,WT,2021,January,0,0,0,5408,5408,611.512,January 2021
57187,WT,2021,January,0,0,0,19333,19333,2186.052,January 2021
57188,WT,2021,January,0,0,0,151729,151729,17156.12,January 2021
57189,WT,2021,January,0,0,0,321674,321674,36372,January 2021
57192,WT,2021,January,0,0,0,277074,277074,31329,January 2021
57194,WT,2021,January,0,0,0,273235,273235,30895,January 2021
57195,WT,2021,January,0,0,0,425255,425255,48084,January 2021
57198,WT,2021,January,0,0,0,214775,214775,24284.805,January 2021
57199,WT,2021,January,0,0,0,237320,237320,26834,January 2021
57201,WT,2021,January,0,0,0,49504,49504,5597.433,January 2021
57210,WT,2021,January,0,0,0,611474,611474,69140,January 2021
57211,WT,2021,January,0,0,0,311427,311427,35213.393,January 2021
57212,WT,2021,January,0,0,0,320418,320418,36230,January 2021
57214,WT,2021,January,0,0,0,4326,4326,489.179,January 2021
57239,WT,2021,January,0,0,0,93304,93304,10550,January 2021
57240,WT,2021,January,0,0,0,23322,23322,2637,January 2021
57244,WT,2021,January,0,0,0,136129,136129,15392.208,January 2021
57248,WT,2021,January,0,0,0,3182,3182,359.847,January 2021
57251,WT,2021,January,0,0,0,26085,26085,2949.485,January 2021
57252,WT,2021,January,0,0,0,27288,27288,3085.512,January 2021
57253,WT,2021,January,0,0,0,4757,4757,537.929,January 2021
57257,WT,2021,January,0,0,0,2282,2282,258,January 2021
57258,WT,2021,January,0,0,0,379,379,42.876,January 2021
57260,WT,2021,January,0,0,0,353544,353544,39975.617,January 2021
57261,WT,2021,January,0,0,0,166872,166872,18868.336,January 2021
57262,WT,2021,January,0,0,0,203077,203077,22962.068,January 2021
57268,WT,2021,January,0,0,0,84224,84224,9523.347,January 2021
57274,WT,2021,January,0,0,0,32923,32923,3722.648,January 2021
57278,WT,2021,January,0,0,0,108105,108105,12223.519,January 2021
57282,WT,2021,January,0,0,0,191165,191165,21615.26,January 2021
57283,WT,2021,January,0,0,0,136775,136775,15465.301,January 2021
57284,WT,2021,January,0,0,0,466676,466676,52767.567,January 2021
57285,WT,2021,January,0,0,0,128823,128823,14566.1,January 2021
57286,WT,2021,January,0,0,0,116639,116639,13188.521,January 2021
57287,WT,2021,January,0,0,0,91799,91799,10379.804,January 2021
57289,WT,2021,January,0,0,0,48314,48314,5462.966,January 2021
57290,WT,2021,January,0,0,0,356816,356816,40345.503,January 2021
57291,WT,2021,January,0,0,0,162192,162192,18339.209,January 2021
57292,WT,2021,January,0,0,0,167190,167190,18904.32,January 2021
57293,WT,2021,January,0,0,0,81902,81902,9260.795,January 2021
57294,WT,2021,January,0,0,0,126313,126313,14282.388,January 2021
57296,WT,2021,January,0,0,0,4720,4720,533.69,January 2021
57299,WT,2021,January,0,0,0,444318,444318,50239.499,January 2021
57300,WT,2021,January,0,0,0,185521,185521,20977,January 2021
57302,WT,2021,January,0,0,0,6924,6924,782.855,January 2021
57303,WT,2021,January,0,0,0,236793,236793,26774.428,January 2021
57315,WT,2021,January,0,0,0,375622,375622,42472,January 2021
57319,WT,2021,January,0,0,0,68470,68470,7742,January 2021
57320,WT,2021,January,0,0,0,156583,156583,17705,January 2021
57325,WT,2021,January,0,0,0,541801,541801,61262,January 2021
57326,WT,2021,January,0,0,0,114584,114584,12956.159,January 2021
57327,WT,2021,January,0,0,0,586393,586393,66304,January 2021
57332,WT,2021,January,0,0,0,647938,647938,73263,January 2021
57333,WT,2021,January,0,0,0,149927,149927,16952.448,January 2021
57342,WT,2021,January,0,0,0,308013,308013,34827.376,January 2021
57346,WT,2021,January,0,0,0,541217,541217,61196,January 2021
57347,WT,2021,January,0,0,0,274316,274316,31017.196,January 2021
57351,WT,2021,January,0,0,0,8203,8203,927.504,January 2021
57354,WT,2021,January,0,0,0,7670,7670,867.21,January 2021
57357,WT,2021,January,0,0,0,146094,146094,16518.97,January 2021
57358,WT,2021,January,0,0,0,408142,408142,46149.062,January 2021
57374,WT,2021,January,0,0,0,268362,268362,30344,January 2021
57375,WT,2021,January,0,0,0,36942,36942,4177.025,January 2021
57379,WT,2021,January,0,0,0,65737,65737,7433,January 2021
57380,WT,2021,January,0,0,0,22083,22083,2497,January 2021
57385,WT,2021,January,0,0,0,73592,73592,8321.104,January 2021
57386,WT,2021,January,0,0,0,55859,55859,6316.022,January 2021
57387,WT,2021,January,0,0,0,141740,141740,16026.654,January 2021
57396,WT,2021,January,0,0,0,38147,38147,4313.37,January 2021
57414,WT,2021,January,0,0,0,2638,2638,298.331,January 2021
57415,WT,2021,January,0,0,0,391690,391690,44288.803,January 2021
57417,WT,2021,January,0,0,0,102316,102316,11568.987,January 2021
57421,WT,2021,January,0,0,0,148420,148420,16782,January 2021
57424,WT,2021,January,0,0,0,390799,390799,44188,January 2021
57427,WT,2021,January,0,0,0,46096,46096,5212.136,January 2021
57428,WT,2021,January,0,0,0,50043,50043,5658.455,January 2021
57429,WT,2021,January,0,0,0,48649,48649,5500.836,January 2021
57430,WT,2021,January,0,0,0,50893,50893,5754.467,January 2021
57431,WT,2021,January,0,0,0,44174,44174,4994.807,January 2021
57432,WT,2021,January,0,0,0,57903,57903,6547.132,January 2021
57434,WT,2021,January,0,0,0,17070,17070,1930.163,January 2021
57444,WT,2021,January,0,0,0,51425,51425,5814.653,January 2021
57447,WT,2021,January,0,0,0,181426,181426,20514,January 2021
57449,WT,2021,January,0,0,0,514314,514314,58154,January 2021
57459,WT,2021,January,0,0,0,75157,75157,8498.093,January 2021
57463,WT,2021,January,0,0,0,458618,458618,51856.395,January 2021
57468,WT,2021,January,0,0,0,105597,105597,11940,January 2021
57469,WT,2021,January,0,0,0,358023,358023,40482,January 2021
57474,WT,2021,January,0,0,0,12596,12596,1424.186,January 2021
57484,WT,2021,January,0,0,0,255258,255258,28862.252,January 2021
57493,WT,2021,January,0,0,0,278361,278361,31474.507,January 2021
57500,WT,2021,January,0,0,0,275380,275380,31137.541,January 2021
57501,WT,2021,January,0,0,0,868498,868498,98202,January 2021
57514,WT,2021,January,0,0,0,182434,182434,20628,January 2021
57516,WT,2021,January,0,0,0,8953,8953,1012.284,January 2021
57520,WT,2021,January,0,0,0,560586,560586,63386,January 2021
57526,WT,2021,January,0,0,0,142185,142185,16077,January 2021
57529,WT,2021,January,0,0,0,98743,98743,11165,January 2021
57530,WT,2021,January,0,0,0,190320,190320,21519.663,January 2021
57531,WT,2021,January,0,0,0,525900,525900,59464,January 2021
57549,WT,2021,January,0,0,0,185989,185989,21030,January 2021
57550,WT,2021,January,0,0,0,225248,225248,25469,January 2021
57553,WT,2021,January,0,0,0,33117,33117,3744.548,January 2021
57568,WT,2021,January,0,0,0,113600,113600,12844.861,January 2021
57570,WT,2021,January,0,0,0,8994,8994,1016.926,January 2021
57578,WT,2021,January,0,0,0,10217,10217,1155.286,January 2021
57586,WT,2021,January,0,0,0,146285,146285,16540.545,January 2021
57590,WT,2021,January,0,0,0,269502,269502,30472.892,January 2021
57593,WT,2021,January,0,0,0,187931,187931,21249.523,January 2021
57594,WT,2021,January,0,0,0,917,917,103.691,January 2021
57595,WT,2021,January,0,0,0,177543,177543,20075,January 2021
57609,WT,2021,January,0,0,0,196462,196462,22214.117,January 2021
57613,WT,2021,January,0,0,0,2659,2659,300.662,January 2021
57614,WT,2021,January,0,0,0,563926,563926,63763.655,January 2021
57616,WT,2021,January,0,0,0,262704,262704,29704.222,January 2021
57617,WT,2021,January,0,0,0,438114,438114,49538,January 2021
57620,WT,2021,January,0,0,0,209753,209753,23717,January 2021
57621,WT,2021,January,0,0,0,113699,113699,12856.039,January 2021
57623,WT,2021,January,0,0,0,523653,523653,59210,January 2021
57626,WT,2021,January,0,0,0,1385,1385,156.653,January 2021
57628,WT,2021,January,0,0,0,226645,226645,25627,January 2021
57631,WT,2021,January,0,0,0,3643,3643,411.966,January 2021
57632,WT,2021,January,0,0,0,3361,3361,380.011,January 2021
57635,WT,2021,January,0,0,0,64654,64654,7310.469,January 2021
57637,WT,2021,January,0,0,0,0,0,0,January 2021
57638,WT,2021,January,0,0,0,0,0,0,January 2021
57639,WT,2021,January,0,0,0,467843,467843,52899.443,January 2021
57643,WT,2021,January,0,0,0,1592,1592,180,January 2021
57644,WT,2021,January,0,0,0,366513,366513,41442,January 2021
57648,WT,2021,January,0,0,0,1203,1203,136,January 2021
57649,WT,2021,January,0,0,0,175358,175358,19827.95,January 2021
57663,WT,2021,January,0,0,0,420916,420916,47593.359,January 2021
57675,WT,2021,January,0,0,0,335809,335809,37970.287,January 2021
57678,WT,2021,January,0,0,0,513916,513916,58109,January 2021
57700,WT,2021,January,0,0,0,116402,116402,13161.743,January 2021
57701,WT,2021,January,0,0,0,109825,109825,12418,January 2021
57721,WT,2021,January,0,0,0,44653,44653,5049,January 2021
57725,WT,2021,January,0,0,0,150449,150449,17011.447,January 2021
57732,WT,2021,January,0,0,0,3475,3475,392.953,January 2021
57741,WT,2021,January,0,0,0,0,0,0,January 2021
57744,WT,2021,January,0,0,0,146651,146651,16582,January 2021
57748,WT,2021,January,0,0,0,55831,55831,6312.88,January 2021
57749,WT,2021,January,0,0,0,45411,45411,5134.7,January 2021
57751,WT,2021,January,0,0,0,369900,369900,41825,January 2021
57752,WT,2021,January,0,0,0,330217,330217,37338,January 2021
57755,WT,2021,January,0,0,0,103119,103119,11659.76,January 2021
57756,WT,2021,January,0,0,0,7356,7356,831.718,January 2021
57757,WT,2021,January,0,0,0,151840,151840,17168.727,January 2021
57760,WT,2021,January,0,0,0,50996,50996,5766.219,January 2021
57761,WT,2021,January,0,0,0,55430,55430,6267.511,January 2021
57762,WT,2021,January,0,0,0,449700,449700,50848,January 2021
57766,WT,2021,January,0,0,0,231430,231430,26167.976,January 2021
57767,WT,2021,January,0,0,0,2154,2154,243.55,January 2021
57769,WT,2021,January,0,0,0,364411,364411,41204.299,January 2021
57774,WT,2021,January,0,0,0,99294,99294,11227.258,January 2021
57775,WT,2021,January,0,0,0,31653,31653,3579,January 2021
57787,WT,2021,January,0,0,0,1435947,1435947,162364,January 2021
57791,WT,2021,January,0,0,0,1082,1082,122.334,January 2021
57792,WT,2021,January,0,0,0,230,230,26.038,January 2021
57800,WT,2021,January,0,0,0,209575,209575,23696.902,January 2021
57801,WT,2021,January,0,0,0,210387,210387,23788.681,January 2021
57802,WT,2021,January,0,0,0,348745,348745,39433,January 2021
57803,WT,2021,January,0,0,0,2134,2134,241.323,January 2021
57813,WT,2021,January,0,0,0,6356,6356,718.675,January 2021
57823,WT,2021,January,0,0,0,3008,3008,340.156,January 2021
57830,WT,2021,January,0,0,0,95142,95142,10757.838,January 2021
57832,WT,2021,January,0,0,0,99831,99831,11288.037,January 2021
57833,WT,2021,January,0,0,0,136710,136710,15457.922,January 2021
57834,WT,2021,January,0,0,0,143995,143995,16281.609,January 2021
57835,WT,2021,January,0,0,0,86847,86847,9819.867,January 2021
57837,WT,2021,January,0,0,0,105125,105125,11886.633,January 2021
57844,WT,2021,January,0,0,0,157464,157464,17804.613,January 2021
57851,WT,2021,January,0,0,0,177756,177756,20099,January 2021
57852,WT,2021,January,0,0,0,79189,79189,8954,January 2021
57853,WT,2021,January,0,0,0,37154,37154,4201,January 2021
57855,WT,2021,January,0,0,0,2210,2210,249.834,January 2021
57858,WT,2021,January,0,0,0,567873,567873,64210,January 2021
57862,WT,2021,January,0,0,0,512662,512662,57967.232,January 2021
57866,WT,2021,January,0,0,0,147790,147790,16710.736,January 2021
57867,WT,2021,January,0,0,0,62891,62891,7111.121,January 2021
57873,WT,2021,January,0,0,0,456165,456165,51579,January 2021
57874,WT,2021,January,0,0,0,373397,373397,42220.373,January 2021
57875,WT,2021,January,0,0,0,247155,247155,27946.055,January 2021
57880,WT,2021,January,0,0,0,2043,2043,231.032,January 2021
57887,WT,2021,January,0,0,0,58300,58300,6592.088,January 2021
57888,WT,2021,January,0,0,0,128666,128666,14548.389,January 2021
57889,WT,2021,January,0,0,0,8953,8953,1012.284,January 2021
57890,WT,2021,January,0,0,0,146793,146793,16598.049,January 2021
57913,WT,2021,January,0,0,0,294160,294160,33261,January 2021
57927,WT,2021,January,0,0,0,320620,320620,36252.833,January 2021
57935,WT,2021,January,0,0,0,43395,43395,4906.706,January 2021
57947,WT,2021,January,0,0,0,92619,92619,10472.557,January 2021
57956,WT,2021,January,0,0,0,227469,227469,25720.114,January 2021
57962,WT,2021,January,0,0,0,126373,126373,14289.106,January 2021
57963,WT,2021,January,0,0,0,19391,19391,2192.521,January 2021
57964,WT,2021,January,0,0,0,239562,239562,27087.543,January 2021
57965,WT,2021,January,0,0,0,23286,23286,2633.02,January 2021
57968,WT,2021,January,0,0,0,6571,6571,742.993,January 2021
57973,WT,2021,January,0,0,0,476540,476540,53882.912,January 2021
57974,WT,2021,January,0,0,0,378295,378295,42774.188,January 2021
57975,WT,2021,January,0,0,0,251891,251891,28481.545,January 2021
57976,WT,2021,January,0,0,0,140460,140460,15881.933,January 2021
57979,WT,2021,January,0,0,0,114547,114547,12952,January 2021
57980,WT,2021,January,0,0,0,69003,69003,7802.23,January 2021
57981,WT,2021,January,0,0,0,350953,350953,39682.604,January 2021
57983,WT,2021,January,0,0,0,1028566,1028566,116301,January 2021
57984,WT,2021,January,0,0,0,166291,166291,18802.692,January 2021
57987,WT,2021,January,0,0,0,641013,641013,72480,January 2021
57991,WT,2021,January,0,0,0,164969,164969,18653.242,January 2021
57995,WT,2021,January,0,0,0,614295,614295,69459,January 2021
57996,WT,2021,January,0,0,0,74714,74714,8447.978,January 2021
57998,WT,2021,January,0,0,0,390004,390004,44098.122,January 2021
57999,WT,2021,January,0,0,0,73234,73234,8280.67,January 2021
58000,WT,2021,January,0,0,0,230612,230612,26075.506,January 2021
58004,WT,2021,January,0,0,0,125231,125231,14160,January 2021
58008,WT,2021,January,0,0,0,598367,598367,67658,January 2021
58018,WT,2021,January,0,0,0,329726,329726,37282.493,January 2021
58019,WT,2021,January,0,0,0,84726,84726,9580,January 2021
58020,WT,2021,January,0,0,0,133372,133372,15080.452,January 2021
58021,WT,2021,January,0,0,0,172372,172372,19490.315,January 2021
58025,WT,2021,January,0,0,0,4754,4754,537.57,January 2021
58026,WT,2021,January,0,0,0,53264,53264,6022.58,January 2021
58035,WS,2021,January,0,0,0,104775,104775,11847,January 2021
58038,WT,2021,January,0,0,0,3902,3902,441.158,January 2021
58041,WT,2021,January,0,0,0,773965,773965,87513,January 2021
58044,WT,2021,January,0,0,0,11295,11295,1277.096,January 2021
58045,WT,2021,January,0,0,0,52259,52259,5908.949,January 2021
58048,WT,2021,January,0,0,0,42898,42898,4850.487,January 2021
58065,WT,2021,January,0,0,0,1006,1006,113.756,January 2021
58071,WT,2021,January,0,0,0,3137,3137,354.706,January 2021
58078,WT,2021,January,0,0,0,454883,454883,51434.128,January 2021
58080,WT,2021,January,0,0,0,271939,271939,30748.437,January 2021
58088,WT,2021,January,0,0,0,142112,142112,16068.7,January 2021
58089,WT,2021,January,0,0,0,3802,3802,429.93,January 2021
58098,WT,2021,January,0,0,0,1209240,1209240,136730,January 2021
58099,WT,2021,January,0,0,0,170477,170477,19276,January 2021
58101,WT,2021,January,0,0,0,1499,1499,169.519,January 2021
58102,WT,2021,January,0,0,0,1732,1732,195.818,January 2021
58103,WT,2021,January,0,0,0,46888,46888,5301.697,January 2021
58104,WT,2021,January,0,0,0,902,902,102,January 2021
58105,WT,2021,January,0,0,0,1645,1645,186,January 2021
58106,WT,2021,January,0,0,0,255909,255909,28935.928,January 2021
58111,WT,2021,January,0,0,0,212441,212441,24020.892,January 2021
58112,WT,2021,January,0,0,0,770,770,87.023,January 2021
58113,WT,2021,January,0,0,0,4435,4435,501.523,January 2021
58114,WT,2021,January,0,0,0,11208,11208,1267.299,January 2021
58121,WT,2021,January,0,0,0,283583,283583,32065,January 2021
58126,WT,2021,January,0,0,0,533054,533054,60273,January 2021
