Plant Code,Year,Nameplate Capacity (MW)
58218,2015,40.0
58218,2016,40.0
58218,2017,40.0
58218,2018,40.0
58218,2019,40.0
58218,2020,40.0
58218,2021,40.0
58220,2013,4.5
58220,2014,4.5
58220,2015,4.5
58220,2016,4.5
58220,2017,4.5
58220,2018,4.5
58220,2019,4.5
58220,2020,4.5
58220,2021,4.5
58233,2013,6.0
58233,2014,6.0
58233,2015,6.0
58233,2016,6.0
58233,2017,6.0
58233,2018,6.0
58233,2019,6.0
58233,2020,6.0
58233,2021,6.0
58238,2013,10.0
58238,2014,10.0
58238,2015,10.0
58238,2016,10.0
58238,2017,10.0
58238,2018,10.0
58238,2019,10.0
58238,2020,10.0
58238,2021,10.0
58242,2014,218.0
58242,2015,218.0
58242,2016,218.0
58242,2017,218.0
58242,2018,218.0
58242,2019,218.0
58242,2020,218.0
58242,2021,218.0
58321,2013,150.0
58321,2014,150.0
58321,2015,150.0
58321,2016,150.0
58321,2017,150.0
58321,2018,150.0
58321,2019,150.0
58321,2020,150.0
58321,2021,150.0
58322,2014,206.5
58322,2015,206.5
58322,2016,206.5
58322,2017,206.5
58322,2018,206.5
58322,2019,206.5
58322,2020,206.5
58322,2021,206.5
58324,2013,98.9
58324,2014,98.9
58324,2015,98.9
58324,2016,98.9
58324,2017,98.9
58324,2018,98.9
58324,2019,98.9
58324,2020,98.9
58324,2021,98.9
58351,2013,120.0
58351,2014,120.0
58351,2015,120.0
58351,2016,120.0
58351,2017,120.0
58351,2018,120.0
58351,2019,120.0
58351,2020,120.0
58351,2021,120.0
58363,2013,79.6
58363,2014,79.6
58363,2015,79.6
58363,2016,79.6
58363,2017,79.6
58363,2018,79.6
58363,2019,79.6
58363,2020,79.6
58363,2021,79.6
58372,2013,135.4
58372,2014,135.4
58372,2015,135.4
58372,2016,135.4
58372,2017,135.4
58372,2018,135.4
58372,2019,135.4
58372,2020,135.4
58372,2021,135.4
58394,2014,138.0
58394,2015,138.0
58394,2016,138.0
58394,2017,138.0
58394,2018,138.0
58394,2019,138.0
58394,2020,138.0
58394,2021,138.0
58395,2014,90.0
58395,2015,90.0
58395,2016,90.0
58395,2017,90.0
58395,2018,90.0
58395,2019,90.0
58395,2020,90.0
58395,2021,90.0
58404,2014,11.5
58404,2015,11.5
58404,2016,11.5
58404,2017,11.5
58404,2018,11.5
58404,2019,11.5
58404,2020,11.5
58404,2021,11.5
58407,2013,1.6
58407,2014,1.6
58407,2015,1.6
58407,2016,1.6
58407,2017,1.6
58407,2018,1.6
58407,2019,1.6
58407,2020,1.6
58407,2021,1.6
58414,2013,1.5
58414,2014,1.5
58414,2015,1.5
58414,2016,1.5
58414,2017,1.5
58414,2018,1.5
58414,2019,1.5
58414,2020,1.5
58414,2021,1.5
58416,2014,200.0
58416,2015,200.0
58416,2016,200.0
58416,2017,200.0
58416,2018,200.0
58416,2019,200.0
58416,2020,200.0
58416,2021,200.0
58424,2013,9.0
58424,2014,9.0
58424,2015,9.0
58424,2016,9.0
58424,2017,9.0
58424,2018,9.0
58424,2019,9.0
58424,2020,9.0
58425,2013,18.0
58425,2014,18.0
58425,2015,18.0
58425,2016,18.0
58425,2017,18.0
58425,2018,18.0
58425,2019,18.0
58425,2020,18.0
58425,2021,18.0
58441,2013,4.3
58441,2014,4.3
58441,2015,4.3
58441,2016,4.3
58441,2017,4.3
58441,2018,4.3
58441,2019,4.3
58441,2020,4.3
58441,2021,4.3
58444,2013,8.0
58444,2014,8.0
58444,2015,8.0
58444,2016,8.0
58444,2017,8.0
58444,2018,8.0
58444,2019,8.0
58444,2020,8.0
58444,2021,8.0
58456,2013,1.6
58456,2014,1.6
58456,2015,1.6
58456,2016,1.6
58456,2017,1.6
58456,2018,1.6
58456,2019,1.6
58456,2020,1.6
58456,2021,1.6
58457,2013,1.6
58457,2014,1.6
58457,2015,1.6
58457,2016,1.6
58457,2017,1.6
58457,2018,1.6
58457,2019,1.6
58457,2020,1.6
58457,2021,1.6
58458,2013,1.6
58458,2014,1.6
58458,2015,1.6
58458,2016,1.6
58458,2017,1.6
58458,2018,1.6
58458,2019,1.6
58458,2020,1.6
58458,2021,1.6
58459,2013,1.6
58459,2014,1.6
58459,2015,1.6
58459,2016,1.6
58459,2017,1.6
58459,2018,1.6
58459,2019,1.6
58459,2020,1.6
58459,2021,1.6
58460,2013,1.6
58460,2014,1.6
58460,2015,1.6
58460,2016,1.6
58460,2017,1.6
58460,2018,1.6
58460,2019,1.6
58460,2020,1.6
58460,2021,1.6
58461,2013,1.6
58461,2014,1.6
58461,2015,1.6
58461,2016,1.6
58461,2017,1.6
58461,2018,1.6
58461,2019,1.6
58461,2020,1.6
58461,2021,1.6
58464,2014,9.9
58464,2015,9.9
58464,2016,9.9
58464,2017,9.9
58464,2018,9.9
58464,2019,9.9
58464,2020,9.9
58464,2021,9.9
58465,2014,9.9
58465,2015,9.9
58465,2016,9.9
58465,2017,9.9
58465,2018,9.9
58465,2019,9.9
58465,2020,9.9
58465,2021,9.9
58474,2013,249.8
58474,2014,249.8
58474,2015,249.8
58474,2016,249.8
58474,2017,249.8
58474,2018,249.8
58474,2019,249.8
58474,2020,249.8
58474,2021,249.8
58511,2013,1.9000000000000001
58511,2014,1.9000000000000001
58511,2015,1.9000000000000001
58511,2016,1.9000000000000001
58511,2017,1.9000000000000001
58511,2018,1.9000000000000001
58511,2019,1.9000000000000001
58511,2020,1.9000000000000001
58511,2021,1.9000000000000001
58548,2013,8.0
58548,2014,8.0
58548,2015,8.0
58548,2016,8.0
58548,2017,8.0
58548,2018,8.0
58548,2019,8.0
58548,2020,8.0
58548,2021,8.0
58571,2014,266.8
58571,2015,266.8
58571,2016,266.8
58571,2017,266.8
58571,2018,266.8
58571,2019,266.8
58571,2020,266.8
58571,2021,266.8
58580,2013,74.8
58580,2014,74.8
58580,2015,74.8
58580,2016,74.8
58580,2017,74.8
58580,2018,74.8
58580,2019,74.8
58580,2020,74.8
58580,2021,74.8
58587,2013,100.3
58587,2014,100.3
58587,2015,100.3
58587,2016,100.3
58587,2017,100.3
58587,2018,100.3
58587,2019,100.3
58587,2020,100.3
58587,2021,100.3
58594,2013,74.8
58594,2014,74.8
58594,2015,74.8
58594,2016,74.8
58594,2017,74.8
58594,2018,74.8
58594,2019,74.8
58594,2020,74.8
58594,2021,74.8
58596,2014,200.6
58596,2015,200.6
58596,2016,211.2
58596,2017,211.2
58596,2018,211.2
58596,2019,211.2
58596,2020,211.2
58596,2021,211.2
58608,2015,34.2
58608,2016,34.2
58608,2017,34.2
58608,2018,34.2
58608,2019,34.2
58608,2020,34.2
58608,2021,34.2
58614,2019,226.1
58614,2020,226.1
58614,2021,226.1
58620,2017,22.8
58620,2018,22.8
58620,2019,22.8
58620,2020,22.8
58620,2021,22.8
58630,2013,3.4
58630,2014,3.4
58630,2015,3.4
58630,2016,3.4
58630,2017,3.4
58630,2018,3.4
58630,2019,3.4
58630,2020,3.4
58630,2021,3.4
58657,2016,200.0
58657,2017,200.0
58657,2018,200.0
58657,2019,200.0
58657,2020,200.0
58657,2021,200.0
58658,2016,200.0
58658,2017,200.0
58658,2018,200.0
58658,2019,200.0
58658,2020,200.0
58658,2021,200.0
58661,2014,3.4
58661,2015,3.4
58661,2016,3.4
58661,2017,3.4
58661,2018,3.4
58661,2019,3.4
58661,2020,3.4
58661,2021,3.4
58666,2015,50.7
58666,2016,50.7
58666,2017,50.7
58666,2018,50.7
58666,2019,50.7
58666,2020,50.7
58666,2021,50.7
58677,2013,110.4
58677,2014,110.4
58677,2015,110.4
58677,2016,110.4
58677,2017,110.4
58677,2018,110.4
58677,2019,110.4
58677,2020,110.4
58677,2021,110.4
58681,2015,150.0
58681,2016,150.0
58681,2017,150.0
58681,2018,150.0
58681,2019,150.0
58681,2020,150.0
58681,2021,150.0
58683,2015,150.4
58683,2016,150.4
58683,2017,150.4
58683,2018,150.4
58683,2019,150.4
58683,2020,150.4
58683,2021,150.4
58686,2016,51.0
58686,2017,51.0
58686,2018,51.0
58686,2019,51.0
58686,2020,51.0
58686,2021,51.0
58690,2017,100.0
58690,2018,100.0
58690,2019,100.0
58690,2020,100.0
58690,2021,100.0
58691,2016,13.0
58691,2017,13.0
58691,2018,13.0
58691,2019,13.0
58691,2020,13.0
58691,2021,13.0
58692,2016,78.0
58692,2017,78.0
58692,2018,78.0
58692,2019,78.0
58692,2020,78.0
58692,2021,78.0
58694,2018,212.0
58694,2019,212.0
58694,2020,212.0
58694,2021,212.0
58695,2016,400.0
58695,2017,400.0
58695,2018,400.0
58695,2019,400.0
58695,2020,400.0
58695,2021,400.0
58719,2014,74.8
58719,2015,74.8
58719,2016,74.8
58719,2017,74.8
58719,2018,74.8
58719,2019,74.8
58719,2020,74.8
58719,2021,74.8
58720,2014,181.7
58720,2015,181.7
58720,2016,181.7
58720,2017,181.7
58720,2018,181.7
58720,2019,181.7
58720,2020,181.7
58720,2021,181.7
58765,2014,288.6
58765,2015,288.6
58765,2016,288.6
58765,2017,288.6
58765,2018,288.6
58765,2019,288.6
58765,2020,288.6
58765,2021,288.6
58766,2016,257.0
58766,2017,257.0
58766,2018,257.0
58766,2019,257.3
58766,2020,257.3
58766,2021,257.3
58767,2015,205.7
58767,2016,205.7
58767,2017,205.7
58767,2018,205.7
58767,2019,205.7
58767,2020,200.5
58767,2021,200.5
58768,2014,16.2
58768,2015,16.2
58768,2016,16.2
58768,2017,16.2
58768,2018,16.2
58768,2019,16.2
58768,2020,16.2
58768,2021,16.2
58769,2014,62.6
58769,2015,62.6
58769,2016,62.6
58769,2017,62.6
58769,2018,62.6
58769,2019,62.6
58769,2020,62.6
58769,2021,62.6
58771,2015,250.0
58771,2016,250.0
58771,2017,250.0
58771,2018,250.0
58771,2019,250.0
58771,2020,250.0
58771,2021,250.0
58772,2015,200.0
58772,2016,200.0
58772,2017,200.0
58772,2018,200.0
58772,2019,200.0
58772,2020,200.0
58772,2021,200.0
58773,2014,200.0
58773,2015,200.0
58773,2016,200.0
58773,2017,200.0
58773,2018,200.0
58773,2019,200.0
58773,2020,200.0
58773,2021,200.0
58774,2014,161.0
58774,2015,161.0
58774,2016,161.0
58774,2017,161.0
58774,2018,161.0
58774,2019,161.0
58774,2020,161.0
58774,2021,161.0
58775,2015,194.0
58775,2016,194.0
58775,2017,194.0
58775,2018,194.0
58775,2019,194.0
58775,2020,194.0
58775,2021,194.0
58777,2021,124.0
58780,2021,249.8
58830,2014,111.0
58830,2015,111.0
58830,2016,111.0
58830,2017,111.0
58830,2018,155.0
58830,2019,230.9
58830,2020,230.9
58830,2021,230.9
58833,2015,30.0
58833,2016,30.0
58833,2017,30.0
58833,2018,30.0
58833,2019,30.0
58833,2020,30.0
58833,2021,30.0
58836,2014,51.8
58836,2015,51.8
58836,2016,51.8
58836,2017,51.8
58836,2018,51.8
58836,2019,51.8
58836,2020,51.8
58836,2021,51.8
58837,2020,27.6
58837,2021,27.6
58838,2015,110.0
58838,2016,110.0
58838,2017,110.0
58838,2018,110.0
58838,2019,110.0
58838,2020,110.0
58838,2021,110.0
58872,2015,205.0
58872,2016,205.0
58872,2017,205.0
58872,2018,205.0
58872,2019,205.0
58872,2020,205.0
58872,2021,205.0
58883,2015,485.3
58883,2016,502.0
58883,2017,502.0
58883,2018,502.0
58883,2019,502.0
58883,2020,502.0
58883,2021,502.0
58884,2014,251.0
58884,2015,251.0
58884,2016,251.0
58884,2017,251.0
58884,2018,251.0
58884,2019,251.0
58884,2020,251.0
58884,2021,251.0
58885,2014,119.6
58885,2015,119.6
58885,2016,119.6
58885,2017,119.6
58885,2018,119.6
58885,2019,119.6
58885,2020,119.6
58885,2021,119.6
58886,2014,140.8
58886,2015,140.8
58886,2016,140.8
58886,2017,140.8
58886,2018,140.8
58886,2019,140.8
58886,2020,140.8
58886,2021,140.8
58887,2013,5.0
58887,2014,5.0
58887,2015,5.0
58887,2016,5.0
58887,2017,5.0
58887,2018,5.0
58887,2019,5.0
58887,2020,5.0
58887,2021,5.0
58891,2014,20.0
58891,2015,20.0
58891,2016,49.4
58891,2017,49.4
58891,2018,49.4
58891,2019,49.4
58891,2020,49.4
58891,2021,20.0
58898,2015,175.0
58898,2016,175.0
58898,2017,175.0
58898,2018,175.0
58898,2019,175.0
58898,2020,175.0
58898,2021,175.0
58900,2015,299.7
58900,2016,299.7
58900,2017,299.7
58900,2018,299.7
58900,2019,299.7
58900,2020,299.7
58900,2021,299.7
58902,2016,298.0
58902,2017,298.0
58902,2018,298.0
58902,2019,298.0
58902,2020,298.0
58902,2021,298.0
58904,2014,40.0
58904,2015,40.0
58904,2016,40.0
58904,2017,40.0
58904,2018,40.0
58904,2019,40.0
58904,2020,40.0
58904,2021,40.0
58908,2014,50.4
58908,2015,50.4
58908,2016,50.4
58908,2017,50.4
58908,2018,50.4
58908,2019,50.4
58908,2020,50.4
58908,2021,50.4
58924,2020,202.0
58924,2021,202.0
58925,2021,302.0
58927,2013,1.5
58927,2014,1.5
58927,2015,1.5
58927,2016,1.5
58927,2017,1.5
58927,2018,1.5
58927,2019,1.5
58927,2020,1.5
58927,2021,1.5
58932,2013,1.5
58932,2014,1.5
58932,2015,1.5
58932,2016,1.5
58932,2017,1.5
58932,2018,1.5
58932,2019,1.5
58932,2020,1.5
58932,2021,1.5
58938,2014,150.0
58938,2015,150.0
58938,2016,150.0
58938,2017,150.0
58938,2018,150.0
58938,2019,150.0
58938,2020,150.0
58938,2021,150.0
58939,2014,5.0
58939,2015,5.0
58939,2016,5.0
58939,2017,5.0
58939,2018,5.0
58939,2019,5.0
58939,2020,5.0
58939,2021,5.0
58940,2014,10.0
58940,2015,10.0
58940,2016,10.0
58940,2017,10.0
58940,2018,10.0
58940,2019,10.0
58940,2020,10.0
58940,2021,10.0
58958,2013,1.5
58958,2014,1.5
58958,2015,1.5
58958,2016,1.5
58958,2017,1.5
58958,2018,1.5
58958,2019,1.5
58958,2020,1.5
58958,2021,1.5
58965,2015,107.5
58965,2016,107.5
58965,2017,107.5
58965,2018,155.5
58965,2019,155.5
58965,2020,155.5
58965,2021,155.5
58966,2014,10.0
58966,2015,10.0
58966,2016,10.0
58966,2017,10.0
58966,2018,10.0
58966,2019,10.0
58966,2020,10.0
58966,2021,10.0
58979,2018,79.9
58979,2019,79.9
58979,2020,79.9
58979,2021,79.9
58981,2014,73.1
58981,2015,73.1
58981,2016,73.1
58981,2017,73.1
58981,2018,73.1
58981,2019,73.1
58981,2020,73.1
58981,2021,73.1
58992,2013,3.4
58992,2014,3.4
58992,2015,3.4
58992,2016,3.4
58992,2017,3.4
58992,2018,3.4
58992,2019,3.4
58992,2020,3.4
58992,2021,3.4
58994,2015,98.8
58994,2016,98.8
58994,2017,98.8
58994,2018,98.8
58994,2019,98.8
58994,2020,98.8
58994,2021,98.8
58995,2013,1.6
58995,2014,1.6
58995,2015,1.6
58995,2016,1.6
58995,2017,1.6
58995,2018,1.6
58995,2019,1.6
58995,2020,1.6
58995,2021,1.6
58998,2015,200.0
58998,2016,200.0
58998,2017,200.0
58998,2018,200.0
58998,2019,200.0
58998,2020,200.0
58998,2021,200.0
58999,2015,74.0
58999,2016,74.0
58999,2017,74.0
58999,2018,74.0
58999,2019,74.0
58999,2020,74.0
58999,2021,74.0
59003,2014,9.7
59003,2015,9.7
59003,2016,9.7
59003,2017,9.7
59003,2018,9.7
59003,2019,9.7
59003,2020,9.7
59003,2021,9.7
59005,2016,230.4
59005,2017,230.4
59005,2018,230.4
59005,2019,230.4
59005,2020,230.4
59005,2021,230.4
59021,2015,98.0
59021,2016,98.0
59021,2017,98.0
59021,2018,98.0
59021,2019,98.0
59021,2020,98.0
59021,2021,98.0
59022,2013,2.0
59022,2014,2.0
59022,2015,2.0
59022,2016,2.0
59022,2017,2.0
59022,2018,2.0
59022,2019,2.0
59022,2020,2.0
59022,2021,2.0
59023,2013,2.0
59023,2014,2.0
59023,2015,2.0
59023,2016,2.0
59023,2017,2.0
59023,2018,2.0
59023,2019,2.0
59023,2020,2.0
59023,2021,2.0
59024,2013,1.0
59024,2014,1.0
59024,2015,1.0
59024,2016,1.0
59024,2017,1.0
59024,2018,1.0
59024,2019,1.0
59024,2020,1.0
59024,2021,1.0
59034,2015,204.0
59034,2016,204.0
59034,2017,204.0
59034,2018,204.0
59034,2019,204.0
59034,2020,204.0
59034,2021,204.0
59053,2017,3.0
59053,2018,3.0
59053,2019,3.0
59053,2020,3.0
59053,2021,3.0
59061,2017,278.0
59061,2018,278.0
59061,2019,278.0
59061,2020,278.0
59061,2021,278.0
59063,2018,201.0
59063,2019,201.0
59063,2020,201.0
59063,2021,201.0
59065,2016,108.0
59065,2017,108.0
59065,2018,108.0
59065,2019,108.0
59065,2020,108.0
59065,2021,108.0
59066,2017,228.0
59066,2018,228.0
59066,2019,228.0
59066,2020,228.0
59066,2021,228.0
59068,2016,200.0
59068,2017,200.0
59068,2018,200.0
59068,2019,200.0
59068,2020,200.0
59068,2021,200.0
59070,2016,14.3
59070,2017,14.3
59070,2018,14.3
59070,2019,14.3
59070,2020,14.3
59070,2021,14.3
59071,2015,20.7
59071,2016,20.7
59071,2017,20.7
59071,2018,20.7
59071,2019,20.7
59071,2020,20.7
59071,2021,20.7
59076,2016,10.0
59076,2017,10.0
59076,2018,10.0
59076,2019,10.0
59076,2020,10.0
59076,2021,10.0
59083,2014,200.6
59083,2015,200.6
59083,2016,200.6
59083,2017,200.6
59083,2018,200.6
59083,2019,200.6
59083,2020,200.6
59083,2021,200.6
59084,2016,73.8
59084,2017,73.8
59084,2018,73.8
59084,2019,73.8
59084,2020,73.8
59084,2021,73.8
59118,2015,165.0
59118,2016,165.0
59118,2017,165.0
59118,2018,165.0
59118,2019,165.0
59118,2020,165.0
59118,2021,165.0
59147,2015,30.0
59147,2016,30.0
59147,2017,30.0
59147,2018,30.0
59147,2019,30.0
59147,2020,30.0
59147,2021,30.0
59187,2015,80.0
59187,2016,80.0
59187,2017,80.0
59187,2018,80.0
59187,2019,80.0
59187,2020,80.0
59187,2021,80.0
59193,2017,236.0
59193,2018,236.0
59193,2019,236.0
59193,2020,236.0
59193,2021,236.0
59200,2015,150.0
59200,2016,150.0
59200,2017,150.0
59200,2018,150.0
59200,2019,150.0
59200,2020,150.0
59200,2021,150.0
59201,2015,200.0
59201,2016,200.0
59201,2017,200.0
59201,2018,200.0
59201,2019,200.0
59201,2020,200.0
59201,2021,200.0
59222,2016,39.9
59222,2017,39.9
59222,2018,39.9
59222,2019,42.9
59222,2020,42.9
59222,2021,42.9
59223,2017,3.0
59223,2018,3.0
59223,2019,3.0
59223,2020,3.0
59223,2021,3.0
59224,2017,3.0
59224,2018,3.0
59224,2019,3.0
59224,2020,3.0
59224,2021,3.0
59225,2017,3.0
59225,2018,3.0
59225,2019,3.0
59225,2020,3.0
59225,2021,3.0
59226,2017,3.0
59226,2018,3.0
59226,2019,3.0
59226,2020,3.0
59226,2021,3.0
59227,2017,3.0
59227,2018,3.0
59227,2019,3.0
59227,2020,3.0
59227,2021,3.0
59228,2016,3.0
59228,2017,3.0
59228,2018,3.0
59228,2019,3.0
59228,2020,3.0
59228,2021,3.0
59230,2017,3.0
59230,2018,3.0
59230,2019,3.0
59230,2020,3.0
59230,2021,3.0
59231,2017,3.0
59231,2018,3.0
59231,2019,3.0
59231,2020,3.0
59231,2021,3.0
59232,2016,3.0
59232,2017,3.0
59232,2018,3.0
59232,2019,3.0
59232,2020,3.0
59232,2021,3.0
59234,2015,100.0
59234,2016,100.0
59234,2017,100.0
59234,2018,100.0
59234,2019,100.0
59234,2020,100.0
59234,2021,100.0
59235,2015,19.8
59235,2016,19.8
59235,2017,19.8
59235,2018,19.8
59235,2019,19.8
59235,2020,19.8
59235,2021,19.8
59236,2015,99.0
59236,2016,99.0
59236,2017,99.0
59236,2018,99.0
59236,2019,99.0
59236,2020,99.0
59236,2021,99.0
59238,2014,67.6
59238,2015,67.6
59238,2016,67.6
59238,2017,67.6
59238,2018,67.6
59238,2019,67.6
59238,2020,67.6
59238,2021,67.6
59244,2018,80.0
59244,2019,80.0
59244,2020,80.0
59244,2021,80.0
59245,2017,155.4
59245,2018,155.4
59245,2019,155.4
59245,2020,155.4
59245,2021,155.4
59247,2019,478.0
59247,2020,478.0
59247,2021,478.0
59284,2014,199.0
59284,2015,199.0
59284,2016,199.0
59284,2017,199.0
59284,2018,199.0
59284,2019,199.0
59284,2020,199.0
59284,2021,199.0
59292,2019,318.1
59292,2020,318.1
59292,2021,318.1
59295,2013,1.5
59295,2014,1.5
59295,2015,1.5
59295,2016,1.5
59295,2017,1.5
59295,2018,1.5
59295,2019,1.5
59295,2020,1.5
59295,2021,1.5
59296,2018,105.0
59296,2019,105.0
59296,2020,105.0
59296,2021,105.0
59301,2016,1.5
59301,2017,1.5
59301,2018,1.5
59301,2019,1.5
59301,2020,1.5
59301,2021,1.5
59302,2016,4.5
59302,2017,4.5
59302,2018,4.5
59302,2019,4.5
59302,2020,4.5
59302,2021,4.5
59305,2016,1.5
59305,2017,1.5
59305,2018,1.5
59305,2019,1.5
59305,2020,1.5
59305,2021,1.5
59306,2016,1.5
59306,2017,1.5
59306,2018,1.5
59306,2019,1.5
59306,2020,1.5
59306,2021,1.5
59311,2014,199.0
59311,2015,199.0
59311,2016,199.0
59311,2017,199.0
59311,2018,199.0
59311,2019,199.0
59311,2020,199.0
59311,2021,199.0
59312,2014,98.6
59312,2015,98.6
59312,2016,98.6
59312,2017,98.6
59312,2018,98.6
59312,2019,98.6
59312,2020,98.6
59312,2021,98.6
59313,2017,1.5
59313,2018,1.5
59313,2019,1.5
59313,2020,1.5
59313,2021,1.5
59314,2016,4.5
59314,2017,4.5
59314,2018,4.5
59314,2019,4.5
59314,2020,4.5
59314,2021,4.5
59320,2015,200.0
59320,2016,200.0
59320,2017,200.0
59320,2018,200.0
59320,2019,200.0
59320,2020,200.0
59320,2021,200.0
59321,2016,200.0
59321,2017,200.0
59321,2018,200.0
59321,2019,200.0
59321,2020,200.0
59321,2021,200.0
59328,2014,1.0
59328,2015,1.0
59328,2016,1.0
59328,2017,1.0
59328,2018,1.0
59328,2019,1.0
59328,2020,1.0
59328,2021,1.0
59329,2014,1.0
59329,2015,1.0
59329,2016,1.0
59329,2017,1.0
59329,2018,1.0
59329,2019,1.0
59329,2020,1.0
59329,2021,1.0
59330,2014,1.0
59330,2015,1.0
59330,2016,1.0
59330,2017,1.0
59330,2018,1.0
59330,2019,1.0
59330,2020,1.0
59330,2021,1.0
59331,2014,1.6
59331,2015,1.6
59331,2016,1.6
59331,2017,1.6
59331,2018,1.6
59331,2019,1.6
59331,2020,1.6
59331,2021,1.6
59332,2015,211.2
59332,2016,211.2
59332,2017,211.2
59332,2018,211.2
59332,2019,211.2
59332,2020,211.2
59332,2021,211.2
59384,2015,200.0
59384,2016,200.0
59384,2017,200.0
59384,2018,200.0
59384,2019,200.0
59384,2020,200.0
59384,2021,200.0
59417,2015,20.0
59417,2016,20.0
59417,2017,20.0
59417,2018,20.0
59417,2019,20.0
59417,2020,20.0
59417,2021,20.0
59435,2014,19.5
59435,2015,19.5
59435,2016,19.5
59435,2017,19.5
59435,2018,19.5
59435,2019,19.5
59435,2020,19.5
59435,2021,19.5
59442,2015,200.1
59442,2016,200.1
59442,2017,200.1
59442,2018,200.1
59442,2019,200.1
59442,2020,200.1
59442,2021,200.1
59448,2014,3.0
59448,2015,3.0
59448,2016,3.0
59448,2017,3.0
59448,2018,3.0
59448,2019,3.0
59448,2020,3.0
59448,2021,3.0
59460,2015,299.0
59460,2016,299.0
59460,2017,299.0
59460,2018,299.0
59460,2019,299.0
59460,2020,299.0
59460,2021,299.0
59475,2015,249.9
59475,2016,249.9
59475,2017,249.9
59475,2018,249.9
59475,2019,249.9
59475,2020,249.9
59475,2021,249.9
59490,2017,10.0
59490,2018,10.0
59490,2019,10.0
59490,2020,10.0
59490,2021,10.0
59491,2017,10.0
59491,2018,10.0
59491,2019,10.0
59491,2020,10.0
59491,2021,10.0
59492,2017,10.0
59492,2018,10.0
59492,2019,10.0
59492,2020,10.0
59492,2021,10.0
59493,2017,10.0
59493,2018,10.0
59493,2019,10.0
59493,2020,10.0
59493,2021,10.0
59494,2017,10.0
59494,2018,10.0
59494,2019,10.0
59494,2020,10.0
59494,2021,10.0
59547,2016,150.0
59547,2017,150.0
59547,2018,150.0
59547,2019,150.0
59547,2020,150.0
59547,2021,150.0
59621,2015,299.7
59621,2016,299.7
59621,2017,299.7
59621,2018,299.7
59621,2019,299.7
59621,2020,299.7
59621,2021,299.7
59622,2016,8.0
59622,2017,8.0
59622,2018,8.0
59622,2019,8.0
59622,2020,8.0
59622,2021,8.0
59629,2016,77.7
59629,2017,77.7
59629,2018,77.7
59629,2019,77.7
59629,2020,77.7
59629,2021,77.7
59637,2015,103.2
59637,2016,154.3
59637,2017,154.3
59637,2018,154.3
59637,2019,154.3
59637,2020,154.3
59637,2021,154.3
59639,2014,2.0
59639,2015,2.0
59639,2016,2.0
59639,2017,2.0
59639,2018,2.0
59639,2019,2.0
59639,2020,2.0
59639,2021,2.0
59654,2015,78.0
59654,2016,78.0
59654,2017,78.0
59654,2018,78.0
59654,2019,78.0
59654,2020,78.0
59654,2021,78.0
59655,2015,97.8
59655,2016,97.8
59655,2017,97.8
59655,2018,97.8
59655,2019,97.8
59655,2020,97.8
59655,2021,97.8
59684,2017,150.0
59684,2018,150.0
59684,2019,150.0
59684,2020,150.0
59684,2021,150.0
59692,2014,4.5
59692,2015,4.5
59692,2016,4.5
59692,2017,4.5
59692,2018,4.5
59692,2019,4.5
59692,2020,4.5
59692,2021,4.5
59693,2021,12.0
59712,2017,95.3
59712,2018,95.3
59712,2019,95.3
59712,2020,95.3
59712,2021,95.3
59724,2014,1.5
59724,2015,1.5
59724,2016,1.5
59724,2017,1.5
59724,2018,1.5
59724,2019,1.5
59724,2020,1.5
59724,2021,1.5
59725,2014,3.0
59725,2015,3.0
59725,2016,3.0
59725,2017,3.0
59725,2018,3.0
59725,2019,3.0
59725,2020,3.0
59725,2021,3.0
59732,2015,150.0
59732,2016,150.0
59732,2017,150.0
59732,2018,150.0
59732,2019,150.0
59732,2020,150.0
59732,2021,150.0
59733,2015,150.0
59733,2016,150.0
59733,2017,150.0
59733,2018,150.0
59733,2019,150.0
59733,2020,150.0
59733,2021,150.0
59734,2015,150.0
59734,2016,150.0
59734,2017,150.0
59734,2018,150.0
59734,2019,150.0
59734,2020,150.0
59734,2021,150.0
59735,2014,2.5
59735,2015,2.5
59735,2016,2.5
59735,2017,2.5
59735,2018,2.5
59735,2019,2.5
59735,2020,2.5
59735,2021,2.5
59736,2014,1.9
59736,2015,1.9
59736,2016,1.9
59736,2017,1.9
59736,2018,1.9
59736,2019,1.9
59736,2020,1.9
59736,2021,1.9
59757,2021,239.8
59776,2014,1.7
59776,2015,1.7
59776,2016,1.7
59776,2017,1.7
59776,2018,1.7
59776,2019,1.7
59776,2020,1.7
59776,2021,1.7
59797,2014,1.5
59797,2015,1.5
59797,2016,1.5
59797,2017,1.5
59797,2018,1.5
59797,2019,1.5
59797,2020,1.5
59797,2021,1.5
59817,2016,1.7
59817,2017,1.7
59817,2018,1.7
59817,2019,1.7
59817,2020,3.2
59817,2021,3.2
59837,2015,150.0
59837,2016,150.0
59837,2017,150.0
59837,2018,150.0
59837,2019,150.0
59837,2020,150.0
59837,2021,150.0
59838,2016,50.0
59838,2017,50.0
59838,2018,50.0
59838,2019,50.0
59838,2020,50.0
59838,2021,50.0
59888,2017,178.2
59888,2018,178.2
59888,2019,178.2
59888,2020,178.2
59888,2021,178.2
59902,2020,150.0
59902,2021,150.0
59903,2018,100.0
59903,2019,100.0
59903,2020,100.0
59903,2021,100.0
59943,2015,207.2
59943,2016,207.2
